    nm         	nN
4.456918e+001	-6.589171e-002
4.529474e+001	-4.412543e-002
4.562197e+001	-4.036869e-002
4.556748e+001	-5.387101e-002
4.587812e+001	-5.086467e-002
4.617215e+001	-4.860872e-002
4.618405e+001	-5.910948e-002
4.612955e+001	-7.261185e-002
4.660616e+001	-6.210149e-002
4.688360e+001	-6.059594e-002
4.739340e+001	-4.858484e-002
4.782021e+001	-4.032570e-002
4.725121e+001	-7.709032e-002
4.731289e+001	-8.533990e-002
4.768992e+001	-7.933195e-002
4.766861e+001	-9.133354e-002
4.867632e+001	-5.681054e-002
4.898695e+001	-5.380415e-002
4.931418e+001	-5.004741e-002
4.960823e+001	-4.779147e-002
4.922179e+001	-7.630172e-002
4.939965e+001	-7.929852e-002
5.055673e+001	-3.802200e-002
5.058522e+001	-4.777236e-002
5.043114e+001	-6.577709e-002
5.034345e+001	-8.078019e-002
5.000681e+001	-1.070393e-001
5.098132e+001	-7.401712e-002
5.142473e+001	-6.500760e-002
5.148641e+001	-7.325718e-002
5.143192e+001	-8.675950e-002
5.159318e+001	-9.050673e-002
5.160507e+001	-1.010075e-001
5.155058e+001	-1.145098e-001
5.247530e+001	-8.373883e-002
5.344981e+001	-5.071661e-002
5.283102e+001	-8.973246e-002
5.284291e+001	-1.002332e-001
5.313695e+001	-9.797722e-002
5.381272e+001	-7.846215e-002
5.415654e+001	-7.395503e-002
5.464975e+001	-6.269427e-002
5.484420e+001	-6.494073e-002
5.498887e+001	-6.943830e-002
5.495097e+001	-8.219028e-002
5.562674e+001	-6.267517e-002
5.542287e+001	-8.293113e-002
5.614843e+001	-6.116484e-002
5.630969e+001	-6.491208e-002
5.592326e+001	-9.342233e-002
5.610112e+001	-9.641912e-002
5.685987e+001	-7.315210e-002
5.647344e+001	-1.016624e-001
5.695004e+001	-9.115205e-002
5.714450e+001	-9.339845e-002
5.770409e+001	-7.913612e-002
5.751682e+001	-9.864169e-002
5.784405e+001	-9.488490e-002
5.790573e+001	-1.031345e-001
5.766867e+001	-1.248912e-001
5.791292e+001	-1.248864e-001
5.867167e+001	-1.016194e-001
5.919807e+001	-8.885783e-002
5.935933e+001	-9.260508e-002
5.918866e+001	-1.113602e-001
5.933332e+001	-1.158578e-001
5.936181e+001	-1.256082e-001
5.992140e+001	-1.113459e-001
6.023203e+001	-1.083395e-001
6.006136e+001	-1.270946e-001
6.048818e+001	-1.188355e-001
6.033410e+001	-1.368402e-001
6.082730e+001	-1.255795e-001
6.108814e+001	-1.248244e-001
6.129920e+001	-1.263204e-001
6.144387e+001	-1.308179e-001
6.163832e+001	-1.330644e-001
6.166681e+001	-1.428147e-001
6.177829e+001	-1.488131e-001
6.202254e+001	-1.488083e-001
6.236636e+001	-1.443012e-001
6.280978e+001	-1.352917e-001
6.270549e+001	-1.510452e-001
6.314890e+001	-1.420357e-001
6.331016e+001	-1.457829e-001
6.325567e+001	-1.592853e-001
6.346672e+001	-1.607813e-001
6.372757e+001	-1.600261e-001
6.405480e+001	-1.562693e-001
6.388412e+001	-1.750244e-001
6.374664e+001	-1.922788e-001
6.485393e+001	-1.532534e-001
6.521436e+001	-1.479959e-001
6.501049e+001	-1.682518e-001
6.513856e+001	-1.734998e-001
6.526663e+001	-1.787478e-001
6.585941e+001	-1.629847e-001
6.603727e+001	-1.659815e-001
6.601597e+001	-1.779831e-001
6.592828e+001	-1.929862e-001
6.595677e+001	-2.027365e-001
6.676531e+001	-1.772184e-001
6.795558e+001	-1.344410e-001
