    nm         	nN
3.405300e+001	-1.438746e+001
3.445241e+001	-1.437786e+001
3.510586e+001	-1.435255e+001
3.529353e+001	-1.435605e+001
3.532598e+001	-1.436914e+001
3.500555e+001	-1.440405e+001
3.544730e+001	-1.439183e+001
3.563498e+001	-1.439532e+001
3.634488e+001	-1.436652e+001
3.671606e+001	-1.435866e+001
3.714367e+001	-1.434732e+001
3.719022e+001	-1.435954e+001
3.726500e+001	-1.437001e+001
3.770673e+001	-1.435779e+001
3.813436e+001	-1.434645e+001
3.822324e+001	-1.435605e+001
3.804398e+001	-1.438223e+001
3.833046e+001	-1.437961e+001
3.908271e+001	-1.434819e+001
3.908691e+001	-1.436303e+001
3.937338e+001	-1.436041e+001
3.958930e+001	-1.436216e+001
3.943826e+001	-1.438659e+001
3.934366e+001	-1.440754e+001
3.958781e+001	-1.440754e+001
4.022714e+001	-1.438310e+001
4.024546e+001	-1.439706e+001
4.046138e+001	-1.439881e+001
4.091723e+001	-1.438572e+001
4.111903e+001	-1.438834e+001
4.084095e+001	-1.442063e+001
4.116978e+001	-1.441539e+001
4.172443e+001	-1.439619e+001
4.227907e+001	-1.437699e+001
4.205746e+001	-1.440579e+001
4.247097e+001	-1.439532e+001
4.288448e+001	-1.438485e+001
4.297337e+001	-1.439444e+001
4.273764e+001	-1.442412e+001
4.291121e+001	-1.442848e+001
4.359288e+001	-1.440143e+001
4.380880e+001	-1.440317e+001
4.405294e+001	-1.440317e+001
4.398658e+001	-1.442237e+001
4.424484e+001	-1.442150e+001
4.482771e+001	-1.440055e+001
4.500129e+001	-1.440492e+001
4.486435e+001	-1.442848e+001
4.478388e+001	-1.444855e+001
4.498568e+001	-1.445117e+001
4.576615e+001	-1.441801e+001
4.579858e+001	-1.443110e+001
4.584513e+001	-1.444332e+001
4.615984e+001	-1.443895e+001
4.607937e+001	-1.445903e+001
4.646465e+001	-1.445030e+001
4.680759e+001	-1.444419e+001
4.716463e+001	-1.443721e+001
4.721118e+001	-1.444943e+001
4.714482e+001	-1.446863e+001
4.703612e+001	-1.449044e+001
4.759077e+001	-1.447124e+001
4.789137e+001	-1.446775e+001
4.826253e+001	-1.445990e+001
4.822440e+001	-1.447735e+001
4.838385e+001	-1.448259e+001
4.899496e+001	-1.445990e+001
4.887214e+001	-1.448259e+001
4.910216e+001	-1.448346e+001
4.947334e+001	-1.447561e+001
4.975982e+001	-1.447299e+001
5.006042e+001	-1.446950e+001
5.002228e+001	-1.448695e+001
5.006883e+001	-1.449917e+001
5.046822e+001	-1.448957e+001
5.048654e+001	-1.450353e+001
5.058954e+001	-1.451226e+001
5.057964e+001	-1.452797e+001
5.104961e+001	-1.451401e+001
5.147724e+001	-1.450266e+001
5.287871e+001	-1.443110e+001
5.406848e+001	-1.437263e+001
5.434087e+001	-1.437088e+001
5.444387e+001	-1.437961e+001
5.477268e+001	-1.437437e+001
5.529911e+001	-1.435692e+001
5.572673e+001	-1.434557e+001
5.570270e+001	-1.436216e+001
5.608799e+001	-1.435343e+001
5.643093e+001	-1.434732e+001
5.637868e+001	-1.436565e+001
5.665105e+001	-1.436390e+001
5.678229e+001	-1.437088e+001
5.735104e+001	-1.435081e+001
5.742582e+001	-1.436128e+001
5.758527e+001	-1.436652e+001
5.770239e+001	-1.437437e+001
5.793243e+001	-1.437524e+001
5.865644e+001	-1.434557e+001
5.873121e+001	-1.435605e+001
5.908827e+001	-1.434906e+001
5.916305e+001	-1.435954e+001
5.902611e+001	-1.438310e+001
5.919968e+001	-1.438746e+001
5.972610e+001	-1.437001e+001
6.002670e+001	-1.436652e+001
6.024261e+001	-1.436826e+001
6.061378e+001	-1.436041e+001
6.077325e+001	-1.436565e+001
6.100327e+001	-1.436652e+001
6.095102e+001	-1.438485e+001
6.147745e+001	-1.436739e+001
6.169336e+001	-1.436914e+001
6.178225e+001	-1.437874e+001
6.225222e+001	-1.436477e+001
6.275041e+001	-1.434906e+001
6.268404e+001	-1.436826e+001
6.261767e+001	-1.438746e+001
6.308765e+001	-1.437350e+001
6.361406e+001	-1.435605e+001
6.377353e+001	-1.436128e+001
6.366481e+001	-1.438310e+001
6.420536e+001	-1.436477e+001
6.453418e+001	-1.435954e+001
6.466541e+001	-1.436652e+001
6.513538e+001	-1.435255e+001
6.536541e+001	-1.435343e+001
6.504499e+001	-1.438834e+001
6.575489e+001	-1.435954e+001
6.588612e+001	-1.436652e+001
6.589033e+001	-1.438135e+001
6.595099e+001	-1.439270e+001
6.674558e+001	-1.435866e+001
6.683446e+001	-1.436826e+001
6.695159e+001	-1.437612e+001
6.761913e+001	-1.434994e+001
6.775038e+001	-1.435692e+001
6.776870e+001	-1.437088e+001
6.770234e+001	-1.439008e+001
6.822874e+001	-1.437263e+001
6.807770e+001	-1.439706e+001
6.827950e+001	-1.439968e+001
6.870713e+001	-1.438834e+001
6.893715e+001	-1.438921e+001
6.933656e+001	-1.437961e+001
6.931253e+001	-1.439619e+001
6.927439e+001	-1.441364e+001
6.947619e+001	-1.441626e+001
7.003084e+001	-1.439706e+001
7.010562e+001	-1.440754e+001
7.029331e+001	-1.441103e+001
7.086206e+001	-1.439095e+001
7.089449e+001	-1.440405e+001
7.112453e+001	-1.440492e+001
7.149570e+001	-1.439706e+001
7.172572e+001	-1.439794e+001
7.172994e+001	-1.441277e+001
7.195996e+001	-1.441364e+001
7.245815e+001	-1.439794e+001
7.242002e+001	-1.441539e+001
7.290410e+001	-1.440055e+001
7.330349e+001	-1.439095e+001
7.319480e+001	-1.441277e+001
7.277558e+001	-1.445379e+001
7.333023e+001	-1.443459e+001
7.370139e+001	-1.442674e+001
7.394553e+001	-1.442674e+001
7.431671e+001	-1.441888e+001
7.444794e+001	-1.442586e+001
7.431100e+001	-1.444943e+001
7.466806e+001	-1.444244e+001
7.510980e+001	-1.443023e+001
7.553742e+001	-1.441888e+001
7.565453e+001	-1.442674e+001
7.622330e+001	-1.440666e+001
7.745540e+001	-1.434557e+001
7.786892e+001	-1.433510e+001
7.800016e+001	-1.434208e+001
7.767973e+001	-1.437699e+001
7.781097e+001	-1.438397e+001
7.821036e+001	-1.437437e+001
7.860977e+001	-1.436477e+001
7.903738e+001	-1.435343e+001
7.912628e+001	-1.436303e+001
7.915871e+001	-1.437612e+001
7.957222e+001	-1.436565e+001
7.961876e+001	-1.437786e+001
8.013107e+001	-1.436128e+001
8.062926e+001	-1.434557e+001
8.078872e+001	-1.435081e+001
8.070825e+001	-1.437088e+001
8.092415e+001	-1.437263e+001
8.085780e+001	-1.439183e+001
8.073497e+001	-1.441452e+001
8.128962e+001	-1.439532e+001
8.188662e+001	-1.437350e+001
8.200374e+001	-1.438135e+001
8.219142e+001	-1.438485e+001
8.235089e+001	-1.439008e+001
8.219983e+001	-1.441452e+001
8.295207e+001	-1.438310e+001
8.329501e+001	-1.437699e+001
8.315808e+001	-1.440055e+001
8.357160e+001	-1.439008e+001
8.408390e+001	-1.437350e+001
8.407399e+001	-1.438921e+001
8.437460e+001	-1.438572e+001
8.460461e+001	-1.438659e+001
8.497578e+001	-1.437874e+001
8.516347e+001	-1.438223e+001
8.532292e+001	-1.438746e+001
8.569410e+001	-1.437961e+001
8.589590e+001	-1.438223e+001
8.588599e+001	-1.439794e+001
8.645475e+001	-1.437786e+001
8.674125e+001	-1.437524e+001
8.690070e+001	-1.438048e+001
8.704604e+001	-1.438659e+001
8.733253e+001	-1.438397e+001
8.788718e+001	-1.436477e+001
8.731271e+001	-1.441539e+001
8.754274e+001	-1.441626e+001
8.813974e+001	-1.439444e+001
8.851089e+001	-1.438659e+001
8.827516e+001	-1.441626e+001
8.833583e+001	-1.442761e+001
8.931389e+001	-1.438223e+001
8.995323e+001	-1.435779e+001
9.001389e+001	-1.436914e+001
8.989107e+001	-1.439183e+001
9.043161e+001	-1.437350e+001
9.118385e+001	-1.434208e+001
9.086342e+001	-1.437699e+001
9.144630e+001	-1.435605e+001
9.190216e+001	-1.434296e+001
9.166642e+001	-1.437263e+001
