0.000000e+000	3.883398e+002
6.710457e-002	3.857747e+002
3.585986e-002	3.817848e+002
4.613228e-003	3.777948e+002
-1.643193e-001	3.718099e+002
-1.758976e-001	3.681049e+002
-1.874740e-001	3.643998e+002
-2.777256e-001	3.595549e+002
-5.253315e-001	3.524302e+002
-4.779048e-001	3.495801e+002
-3.124586e-001	3.484399e+002
-3.830496e-001	3.438798e+002
-5.323043e-001	3.381800e+002
-5.438826e-001	3.344750e+002
-5.947975e-001	3.302000e+002
-5.473689e-001	3.273499e+002
-5.196086e-001	3.242148e+002
-6.098583e-001	3.193700e+002
-8.181295e-001	3.128151e+002
-6.723497e-001	3.113900e+002
-5.855864e-001	3.091098e+002
-6.758361e-001	3.042649e+002
-7.070827e-001	3.002749e+002
-7.383293e-001	2.962849e+002
-9.269302e-001	2.900151e+002
-7.811600e-001	2.885898e+002
-8.910799e-001	2.834599e+002
-9.223247e-001	2.794699e+002
-8.945663e-001	2.763348e+002
-9.258110e-001	2.723449e+002
-1.055399e+000	2.669300e+002
-8.899607e-001	2.657897e+002
-1.039217e+000	2.600899e+002
-1.227818e+000	2.538201e+002
-1.475426e+000	2.466953e+002
-1.270641e+000	2.461251e+002
-1.203544e+000	2.435599e+002
-9.987615e-001	2.429897e+002
-1.128350e+000	2.375748e+002
-1.002246e+000	2.358646e+002
-1.092499e+000	2.310197e+002
-1.005732e+000	2.287395e+002
-1.154990e+000	2.230397e+002
-1.028888e+000	2.213295e+002
-1.079802e+000	2.170545e+002
-9.143548e-001	2.159143e+002
-1.260305e+000	2.073647e+002
-1.468574e+000	2.008099e+002
-1.401478e+000	1.982447e+002
-1.413055e+000	1.945397e+002
-1.365627e+000	1.916896e+002
-1.396873e+000	1.876996e+002
-1.447787e+000	1.834247e+002
-1.341353e+000	1.814295e+002
-8.612024e-001	1.848489e+002
-6.564186e-001	1.842786e+002
-5.893140e-001	1.817136e+002
-5.418864e-001	1.788635e+002
-1.064859e+000	1.677491e+002
-1.194456e+000	1.623341e+002
-9.896715e-001	1.617639e+002
-8.438936e-001	1.603387e+002
-6.587791e-001	1.594835e+002
-5.916812e-001	1.569183e+002
-9.573076e-001	1.480836e+002
-1.224584e+000	1.406739e+002
-8.231061e-001	1.429535e+002
-4.609651e-001	1.446631e+002
-5.118878e-001	1.403880e+002
-6.021393e-001	1.355431e+002
-6.727207e-001	1.309832e+002
-5.269524e-001	1.295579e+002
-3.221677e-001	1.289877e+002
-5.894419e-001	1.215779e+002
-4.043293e-001	1.207227e+002
-5.339156e-001	1.153079e+002
-1.914526e-001	1.167324e+002
-4.567469e-002	1.153072e+002
-4.113001e-001	1.064726e+002
-4.228765e-001	1.027675e+002
-3.361036e-001	1.004875e+002
-3.476819e-001	9.678245e+001
-6.422381e-002	9.735208e+001
4.220975e-002	9.535687e+001
2.863312e-001	9.535656e+001
-2.956477e-001	8.338721e+001
-7.119656e-002	8.310192e+001
-4.343630e-002	7.996684e+001
-1.336879e-001	7.512195e+001
-1.059276e-001	7.198686e+001
1.971987e-001	7.284146e+001
1.659540e-001	6.885147e+001
4.494121e-001	6.942109e+001
3.591605e-001	6.457620e+001
1.115527e-001	5.745144e+001
6.310402e-001	6.144080e+001
8.161567e-001	6.058559e+001
6.865608e-001	5.517064e+001
5.766408e-001	5.004077e+001
5.650626e-001	4.633575e+001
8.878572e-001	4.747531e+001
9.942984e-001	4.548022e+001
9.433854e-001	4.120526e+001
7.351143e-001	3.465043e+001
8.218795e-001	3.237026e+001
5.349370e-001	2.467556e+001
1.369127e+000	3.322454e+001
1.318214e+000	2.894958e+001
1.168956e+000	2.324978e+001
1.078698e+000	1.840477e+001
6.934104e-001	9.285218e+000
1.094888e+000	1.156477e+001
1.594707e+000	1.526917e+001
1.524116e+000	1.070913e+001
1.296179e+000	3.869338e+000
1.382952e+000	1.589272e+000
2.099132e+000	8.428444e+000
2.185897e+000	6.148269e+000
1.643255e+000	-5.251138e+000
1.926713e+000	-4.681511e+000
2.288852e+000	-2.971899e+000
2.513305e+000	-3.257176e+000
2.187017e+000	-1.152193e+001
2.745848e+000	-6.962512e+000
2.360555e+000	-1.608217e+001
2.998060e+000	-1.038288e+001
3.222513e+000	-1.066815e+001
2.974907e+000	-1.779292e+001
2.864979e+000	-2.292290e+001
3.227118e+000	-2.121328e+001
2.704144e+000	-3.232772e+001
2.987603e+000	-3.175810e+001
2.759665e+000	-3.859789e+001
2.944780e+000	-3.945311e+001
3.385594e+000	-3.660362e+001
3.157654e+000	-4.344341e+001
3.637805e+000	-4.002398e+001
3.586883e+000	-4.429905e+001
3.476964e+000	-4.942892e+001
4.173475e+000	-4.287472e+001
4.456935e+000	-4.230509e+001
4.622381e+000	-4.344528e+001
4.905839e+000	-4.287565e+001
4.500875e+000	-5.228028e+001
4.902353e+000	-5.000073e+001
4.674413e+000	-5.684052e+001
4.643169e+000	-6.083051e+001
4.906958e+000	-6.054585e+001
4.659350e+000	-6.767061e+001
5.119833e+000	-6.453615e+001
5.245942e+000	-6.624628e+001
5.293371e+000	-6.909640e+001
4.849072e+000	-7.907097e+001
4.680140e+000	-8.505584e+001
