0	3,36924E8
-221909,8	3,19223E8
-126048,1	3,1359E8
-199687,3	3,0152E8
2074,998	2,99911E8
246207,2	2,9991E8
320884	2,93473E8
331983,9	2,84622E8
321922,2	2,74966E8
248304,9	2,62897E8
428883	2,60483E8
376428	2,49217E8
747668,6	2,54045E8
504574,5	2,35538E8
473327,5	2,25078E8
675089,9	2,23468E8
665027,9	2,13813E8
887975,5	2,13008E8
666065,7	1,95306E8
571241,2	1,82431E8
455255,1	1,68752E8
529932,2	1,62316E8
879965,1	1,66338E8
1,35713E6	1,75189E8
1,13522E6	1,57487E8
1,20987E6	1,51049E8
1,15744E6	1,39784E8
1,25328E6	1,34151E8
1,34914E6	1,28519E8
1,21197E6	1,14036E8
1,24426E6	1,05989E8
1,29775E6	9,87475E7
1,43596E6	9,47239E7
1,34116E6	8,18499E7
1,35226E6	7,29983E7
1,44809E6	6,73653E7
1,4804E6	5,93192E7
1,55506E6	5,28816E7
1,3967E6	3,75936E7
1,70439E6	4,00072E7
1,71551E6	3,11565E7
2,02317E6	3,35692E7
2,09785E6	2,71324E7
2,1725E6	2,06948E7
2,3319E6	1,74758E7
2,49131E6	1,42576E7
2,54478E6	7,01535E6
2,70417E6	3,79634E6
2,60937E6	-9,07765E6
3,02298E6	-2,6408E6
3,20356E6	-5,05516E6
3,00284E6	-2,19524E7
2,97157E6	-3,24133E7
3,06743E6	-3,80454E7
2,90907E6	-5,33334E7
2,96254E6	-6,05757E7
3,18549E6	-6,13807E7
3,11187E6	-7,34501E7
3,20771E6	-7,90831E7
3,30357E6	-8,47152E7
3,50534E6	-8,63249E7
3,38935E6	-1,00004E8
3,6123E6	-1,00809E8
3,89878E6	-9,92005E7
4,22765E6	-9,59823E7
4,21759E6	-1,05638E8
4,08042E6	-1,20121E8
4,1127E6	-1,28168E8
4,33565E6	-1,28973E8
4,26203E6	-1,41042E8
4,35787E6	-1,46675E8
4,91977E6	-1,34606E8
4,86732E6	-1,45871E8
4,47595E6	-1,7001E8
4,76245E6	-1,68401E8
4,85829E6	-1,74034E8
4,67875E6	-1,90126E8
4,71104E6	-1,98173E8
4,87045E6	-2,01391E8
5,07222E6	-2,03001E8
5,08332E6	-2,11853E8
5,34863E6	-2,11049E8
5,74106E6	-2,05416E8
6,00638E6	-2,04612E8
6,05985E6	-2,11854E8
6,17689E6	-2,16682E8
6,54811E6	-2,11855E8
6,66516E6	-2,16683E8
6,69744E6	-2,2473E8
6,60264E6	-2,37604E8
6,55021E6	-2,48868E8
6,75197E6	-2,50478E8
6,82662E6	-2,56916E8
7,11312E6	-2,55307E8
7,18778E6	-2,61744E8
7,30483E6	-2,66572E8
9,54021E6	-1,90939E8
1,05046E7	-1,63583E8
1,07911E7	-1,61974E8
1,06963E7	-1,74848E8
1,06015E7	-1,87722E8
1,1121E7	-1,77263E8
1,13651E7	-1,77263E8
1,14822E7	-1,82091E8
1,17687E7	-1,80482E8
1,19069E7	-1,84505E8
1,23628E7	-1,7646E8
1,2268E7	-1,89334E8
1,25122E7	-1,89334E8
1,2841E7	-1,86116E8
1,27251E7	-1,99795E8
1,29692E7	-1,99795E8
1,28956E7	-2,11865E8
1,28219E7	-2,23935E8
1,30873E7	-2,2313E8
1,33314E7	-2,23131E8
1,3406E7	-2,29568E8
1,36714E7	-2,28764E8
1,38731E7	-2,30374E8
1,4668E7	-2,09454E8
1,55689E7	-1,84511E8
1,57918E7	-1,85316E8
1,56335E7	-2,00604E8
1,59411E7	-1,98191E8
1,61005E7	-2,0141E8
1,60905E7	-2,11066E8
1,63981E7	-2,08652E8
1,64728E7	-2,1509E8
1,68017E7	-2,11872E8
1,68763E7	-2,18308E8
1,72264E7	-2,14286E8
1,74282E7	-2,15895E8
1,75876E7	-2,19114E8
1,78952E7	-2,16701E8
1,7758E7	-2,31185E8
1,77904E7	-2,39231E8
1,80133E7	-2,40036E8
1,80244E7	-2,48887E8
1,85227E7	-2,39232E8
1,84279E7	-2,52106E8
1,8206E7	-2,69808E8
1,85773E7	-2,64981E8
1,89697E7	-2,59349E8
1,89384E7	-2,69809E8
1,92885E7	-2,65786E8
1,97444E7	-2,57741E8
2,04546E7	-2,4004E8
2,09741E7	-2,29581E8
2,05192E7	-2,56133E8
2,09328E7	-2,49696E8
2,10498E7	-2,54524E8
2,11245E7	-2,60962E8
2,11568E7	-2,69008E8
2,12526E7	-2,74641E8
2,16027E7	-2,70618E8
2,1635E7	-2,78665E8
2,23028E7	-2,62573E8
2,26952E7	-2,56941E8
2,24098E7	-2,77057E8
2,27598E7	-2,73034E8
2,33641E7	-2,59356E8
2,32904E7	-2,71426E8
2,29626E7	-2,93151E8
2,33974E7	-2,85909E8
2,33238E7	-2,97979E8
2,3229E7	-3,10853E8
2,37909E7	-2,98784E8
2,41409E7	-2,94762E8
2,4385E7	-2,94762E8
2,46715E7	-2,93153E8
2,50428E7	-2,88326E8
2,51598E7	-2,93154E8
2,48955E7	-3,12465E8
2,51608E7	-3,11661E8
2,52567E7	-3,17293E8
2,55008E7	-3,17294E8
2,54484E7	-3,28559E8
2,53748E7	-3,40629E8
2,58307E7	-3,32582E8
2,59054E7	-3,3902E8
2,62555E7	-3,34997E8
2,6203E7	-3,46263E8
2,64471E7	-3,46263E8
2,68184E7	-3,41436E8
2,64482E7	-3,64769E8
2,65652E7	-3,69598E8
2,65763E7	-3,78449E8
2,66722E7	-3,84081E8
2,70646E7	-3,7845E8
2,74358E7	-3,73622E8
2,7341E7	-3,86496E8
