    nm         	nN
3.712014e+001	9.012431e+000
3.699347e+001	8.989883e+000
3.740449e+001	9.000030e+000
3.763008e+001	8.998902e+000
3.737363e+001	8.968462e+000
3.741383e+001	8.956061e+000
3.808440e+001	8.981991e+000
3.814313e+001	8.970717e+000
3.805355e+001	8.950424e+000
3.866851e+001	8.972972e+000
3.917222e+001	8.988756e+000
3.924950e+001	8.978609e+000
3.951219e+001	8.979737e+000
3.968216e+001	8.975227e+000
3.990777e+001	8.974100e+000
4.004067e+001	8.967335e+000
4.021064e+001	8.962825e+000
4.051040e+001	8.966207e+000
4.058768e+001	8.956061e+000
4.072058e+001	8.949296e+000
4.092766e+001	8.947042e+000
4.096785e+001	8.934641e+000
4.123052e+001	8.935768e+000
4.166008e+001	8.947042e+000
4.240481e+001	8.977482e+000
4.307537e+001	9.003411e+000
4.330098e+001	9.002284e+000
4.363783e+001	9.007922e+000
4.373365e+001	8.998902e+000
4.394072e+001	8.996648e+000
4.429609e+001	9.003411e+000
4.446607e+001	8.998902e+000
4.446920e+001	8.984246e+000
4.491729e+001	8.996648e+000
4.506872e+001	8.991011e+000
4.564659e+001	9.011304e+000
4.551992e+001	8.988756e+000
4.580115e+001	8.991011e+000
4.563740e+001	8.966207e+000
4.640068e+001	8.997775e+000
4.660773e+001	8.995520e+000
4.700021e+001	9.004539e+000
4.729997e+001	9.007922e+000
4.739578e+001	8.998902e+000
4.745453e+001	8.987628e+000
4.797678e+001	9.004539e+000
4.801697e+001	8.992138e+000
4.816840e+001	8.986500e+000
4.856087e+001	8.995520e+000
4.884210e+001	8.997775e+000
4.891938e+001	8.987628e+000
4.944163e+001	9.004539e+000
4.957453e+001	8.997775e+000
4.978159e+001	8.995520e+000
5.008135e+001	8.998902e+000
5.008447e+001	8.984246e+000
5.053256e+001	8.996648e+000
5.085086e+001	9.001157e+000
5.122478e+001	9.009049e+000
5.122791e+001	8.994393e+000
5.119394e+001	8.977482e+000
5.130829e+001	8.969590e+000
5.158952e+001	8.971845e+000
5.227863e+001	8.998902e+000
5.207781e+001	8.971845e+000
5.239612e+001	8.976355e+000
5.226944e+001	8.953806e+000
5.271753e+001	8.966207e+000
5.277627e+001	8.954934e+000
5.322436e+001	8.967335e+000
5.322747e+001	8.952679e+000
5.343453e+001	8.950424e+000
5.380846e+001	8.958316e+000
5.392281e+001	8.950424e+000
5.407426e+001	8.944787e+000
5.439256e+001	8.949296e+000
5.463670e+001	8.949296e+000
5.452858e+001	8.927876e+000
5.479126e+001	8.929003e+000
5.460899e+001	8.903074e+000
5.479749e+001	8.899691e+000
5.550515e+001	8.927876e+000
5.541557e+001	8.907583e+000
5.552992e+001	8.899691e+000
5.553304e+001	8.885035e+000
5.611091e+001	8.905328e+000
5.603987e+001	8.886162e+000
5.628401e+001	8.886162e+000
5.626859e+001	8.870379e+000
5.662396e+001	8.877143e+000
5.688666e+001	8.878271e+000
5.731620e+001	8.889544e+000
5.722661e+001	8.869251e+000
5.750784e+001	8.871506e+000
5.762219e+001	8.863614e+000
5.768094e+001	8.852340e+000
5.807341e+001	8.861360e+000
5.805798e+001	8.845576e+000
5.841336e+001	8.852340e+000
5.839794e+001	8.836556e+000
5.862355e+001	8.835429e+000
5.907162e+001	8.847830e+000
5.931576e+001	8.847830e+000
5.928181e+001	8.830920e+000
5.995238e+001	8.856849e+000
5.997403e+001	8.843321e+000
5.995861e+001	8.827537e+000
6.025839e+001	8.830920e+000
6.018733e+001	8.811754e+000
6.067250e+001	8.826410e+000
6.089810e+001	8.825283e+000
6.129058e+001	8.834302e+000
6.097851e+001	8.800480e+000
6.114848e+001	8.795970e+000
6.131847e+001	8.791461e+000
6.208173e+001	8.823028e+000
6.214047e+001	8.811754e+000
6.192110e+001	8.783569e+000
6.209108e+001	8.779059e+000
6.235378e+001	8.780187e+000
6.270915e+001	8.786951e+000
6.273081e+001	8.773422e+000
6.278955e+001	8.762148e+000
6.279267e+001	8.747493e+000
6.318513e+001	8.756511e+000
6.537602e+001	8.874888e+000
6.686236e+001	8.950424e+000
6.731045e+001	8.962825e+000
6.814789e+001	8.998902e+000
6.828080e+001	8.992138e+000
6.791311e+001	8.954934e+000
6.843536e+001	8.971845e+000
6.840139e+001	8.954934e+000
6.873824e+001	8.960571e+000
6.905654e+001	8.965080e+000
6.911527e+001	8.953806e+000
6.958191e+001	8.967335e+000
7.014123e+001	8.986500e+000
7.001457e+001	8.963953e+000
7.024016e+001	8.962825e+000
7.089221e+001	8.987628e+000
7.069138e+001	8.960571e+000
7.089844e+001	8.958316e+000
7.092009e+001	8.944787e+000
7.134964e+001	8.956061e+000
7.151962e+001	8.951552e+000
7.174521e+001	8.950424e+000
7.174834e+001	8.935768e+000
7.188124e+001	8.929003e+000
7.238495e+001	8.944787e+000
7.275887e+001	8.952679e+000
7.309572e+001	8.958316e+000
7.300613e+001	8.938023e+000
7.363963e+001	8.961698e+000
7.367982e+001	8.949296e+000
7.392396e+001	8.949296e+000
7.439058e+001	8.962825e+000
7.558030e+001	9.020323e+000
7.649190e+001	9.060909e+000
7.645792e+001	9.043998e+000
7.733246e+001	9.082330e+000
7.720578e+001	9.059781e+000
7.757971e+001	9.067674e+000
7.778677e+001	9.065419e+000
7.780842e+001	9.051890e+000
7.794132e+001	9.045126e+000
