    nm         	nN
2.799551e+001	-7.686196e+000
2.799767e+001	-7.696860e+000
2.793072e+001	-7.710570e+000
2.815758e+001	-7.711332e+000
2.860912e+001	-7.702192e+000
2.876684e+001	-7.706000e+000
2.849250e+001	-7.728850e+000
2.866752e+001	-7.731897e+000
2.925731e+001	-7.716664e+000
2.913851e+001	-7.732659e+000
2.948634e+001	-7.728089e+000
2.959223e+001	-7.734182e+000
2.990550e+001	-7.731136e+000
2.973485e+001	-7.749416e+000
2.989258e+001	-7.753225e+000
3.030955e+001	-7.745608e+000
3.034630e+001	-7.754748e+000
3.045217e+001	-7.760842e+000
3.064448e+001	-7.763126e+000
3.118243e+001	-7.750177e+000
3.134016e+001	-7.753986e+000
3.137690e+001	-7.763126e+000
3.158646e+001	-7.764650e+000
3.155408e+001	-7.776837e+000
3.162539e+001	-7.784454e+000
3.176584e+001	-7.789024e+000
3.187171e+001	-7.795117e+000
3.218498e+001	-7.792071e+000
3.197977e+001	-7.811875e+000
3.236218e+001	-7.805781e+000
3.239893e+001	-7.814921e+000
3.248753e+001	-7.821776e+000
3.266252e+001	-7.824823e+000
3.282025e+001	-7.828632e+000
3.258047e+001	-7.849959e+000
3.273820e+001	-7.853767e+000
3.308605e+001	-7.849197e+000
3.307094e+001	-7.860622e+000
3.312496e+001	-7.869001e+000
3.335183e+001	-7.869763e+000
3.300834e+001	-7.895660e+000
3.513635e+001	-7.812636e+000
3.864699e+001	-7.668677e+000
3.946147e+001	-7.643542e+000
3.991301e+001	-7.634402e+000
3.955225e+001	-7.661060e+000
3.986552e+001	-7.658014e+000
4.057631e+001	-7.637448e+000
4.068218e+001	-7.643542e+000
4.080535e+001	-7.648874e+000
4.098036e+001	-7.651920e+000
4.127636e+001	-7.649635e+000
4.136494e+001	-7.656491e+000
4.167823e+001	-7.653443e+000
4.233717e+001	-7.635163e+000
4.233935e+001	-7.645826e+000
4.232424e+001	-7.657252e+000
4.249926e+001	-7.660298e+000
4.250142e+001	-7.670963e+000
4.286654e+001	-7.665631e+000
4.307612e+001	-7.667154e+000
4.347583e+001	-7.660298e+000
4.358170e+001	-7.666392e+000
4.382584e+001	-7.666392e+000
4.424282e+001	-7.658775e+000
4.381291e+001	-7.688481e+000
4.459283e+001	-7.664869e+000
4.504437e+001	-7.655728e+000
4.511568e+001	-7.663346e+000
4.589559e+001	-7.639733e+000
4.620888e+001	-7.636686e+000
4.657401e+001	-7.631354e+000
4.700825e+001	-7.622976e+000
4.725240e+001	-7.622976e+000
4.768667e+001	-7.614597e+000
4.755058e+001	-7.631354e+000
4.734536e+001	-7.651158e+000
4.774505e+001	-7.644303e+000
4.836942e+001	-7.627546e+000
4.823333e+001	-7.644303e+000
