    nm         	nN
4.925305e+001	-8.939179e-002
4.928149e+001	-9.914413e-002
4.932651e+001	-1.081473e-001
4.986864e+001	-9.467428e-002
4.966509e+001	-1.149155e-001
5.005809e+001	-1.081853e-001
5.003682e+001	-1.201855e-001
5.044639e+001	-1.127059e-001
5.093881e+001	-1.014805e-001
5.073526e+001	-1.217220e-001
5.122769e+001	-1.104964e-001
5.112356e+001	-1.262426e-001
5.130115e+001	-1.292521e-001
5.177699e+001	-1.187759e-001
5.167288e+001	-1.345219e-001
5.229786e+001	-1.173026e-001
5.255830e+001	-1.165661e-001
5.300101e+001	-1.075883e-001
5.309573e+001	-1.143438e-001
5.338930e+001	-1.121089e-001
5.373259e+001	-1.076264e-001
5.356219e+001	-1.263694e-001
5.373976e+001	-1.293789e-001
5.419904e+001	-1.196519e-001
5.432691e+001	-1.249090e-001
5.432221e+001	-1.361598e-001
5.471521e+001	-1.294296e-001
5.529049e+001	-1.144580e-001
5.618060e+001	-8.525169e-002
5.634161e+001	-8.901041e-002
5.650262e+001	-9.276912e-002
5.631565e+001	-1.122611e-001
5.647666e+001	-1.160198e-001
5.733363e+001	-8.831194e-002
5.741179e+001	-9.581667e-002
5.748994e+001	-1.033214e-001
5.780009e+001	-1.003373e-001
5.827594e+001	-8.986108e-002
5.752556e+001	-1.348263e-001
5.796827e+001	-1.258485e-001
5.819556e+001	-1.266104e-001
5.875427e+001	-1.123880e-001
5.830216e+001	-1.438675e-001
5.862888e+001	-1.401341e-001
5.869046e+001	-1.483881e-001
5.916631e+001	-1.379119e-001
5.922790e+001	-1.461658e-001
5.935577e+001	-1.514229e-001
5.964935e+001	-1.491880e-001
6.010862e+001	-1.394610e-001
5.980565e+001	-1.641977e-001
6.003294e+001	-1.649596e-001
6.012767e+001	-1.717151e-001
6.043781e+001	-1.687310e-001
6.079767e+001	-1.634992e-001
6.080954e+001	-1.740008e-001
6.083799e+001	-1.837531e-001
6.108185e+001	-1.837658e-001
6.147484e+001	-1.770357e-001
6.168557e+001	-1.785467e-001
6.240997e+001	-1.568325e-001
6.218986e+001	-1.778229e-001
6.213545e+001	-1.913215e-001
6.223018e+001	-1.980770e-001
6.215920e+001	-2.123246e-001
6.275104e+001	-1.966040e-001
6.324347e+001	-1.853784e-001
6.322220e+001	-1.973786e-001
6.406260e+001	-1.704197e-001
6.422361e+001	-1.741784e-001
6.397035e+001	-1.966674e-001
6.452906e+001	-1.824450e-001
6.488892e+001	-1.772132e-001
6.490078e+001	-1.877150e-001
6.491265e+001	-1.982166e-001
6.555422e+001	-1.802481e-001
6.530096e+001	-2.027371e-001
6.551168e+001	-2.042482e-001
6.587154e+001	-1.990165e-001
6.606569e+001	-2.012768e-001
6.596157e+001	-2.170228e-001
6.587401e+001	-2.320198e-001
6.615102e+001	-2.305340e-001
6.631203e+001	-2.342928e-001
6.647304e+001	-2.380515e-001
6.679975e+001	-2.343181e-001
6.684476e+001	-2.433213e-001
6.670750e+001	-2.605659e-001
6.718336e+001	-2.500894e-001
6.722836e+001	-2.590928e-001
6.725681e+001	-2.688452e-001
6.731840e+001	-2.770991e-001
6.716456e+001	-2.950930e-001
6.770669e+001	-2.816197e-001
6.766886e+001	-2.943691e-001
6.819442e+001	-2.816451e-001
7.026105e+001	-1.992448e-001
7.181399e+001	-1.400698e-001
7.199157e+001	-1.430794e-001
7.241771e+001	-1.348508e-001
7.279414e+001	-1.288698e-001
7.328656e+001	-1.176442e-001
