    nm         	nN
3.923303e+001	-4.549113e-001
3.935327e+001	-4.596175e-001
3.960411e+001	-4.593631e-001
3.987671e+001	-4.582819e-001
3.988814e+001	-4.671211e-001
4.013898e+001	-4.668667e-001
4.034629e+001	-4.682658e-001
4.033593e+001	-4.779325e-001
4.045619e+001	-4.826378e-001
4.048936e+001	-4.906511e-001
4.052255e+001	-4.986634e-001
4.051219e+001	-5.083302e-001
4.063246e+001	-5.130355e-001
4.070916e+001	-5.193952e-001
4.069882e+001	-5.290611e-001
4.064493e+001	-5.403815e-001
4.093930e+001	-5.384735e-001
4.084189e+001	-5.514464e-001
4.113627e+001	-5.495385e-001
4.138711e+001	-5.492841e-001
4.163795e+001	-5.490298e-001
4.160582e+001	-5.595233e-001
4.196549e+001	-5.551350e-001
4.206399e+001	-5.606671e-001
4.192303e+001	-5.752945e-001
4.202152e+001	-5.808265e-001
4.207646e+001	-5.880130e-001
4.210965e+001	-5.960254e-001
4.222989e+001	-6.007316e-001
4.252427e+001	-5.988237e-001
4.305805e+001	-5.878222e-001
4.315655e+001	-5.933543e-001
4.299384e+001	-6.088075e-001
4.320115e+001	-6.102067e-001
4.316902e+001	-6.207002e-001
4.409461e+001	-5.948170e-001
4.465016e+001	-5.829889e-001
4.479217e+001	-5.868683e-001
4.591363e+001	-5.535451e-001
4.905932e+001	-4.433365e-001
5.009372e+001	-4.133204e-001
5.180287e+001	-3.576755e-001
5.381673e+001	-2.904569e-001
5.482936e+001	-2.612675e-001
5.514550e+001	-2.585329e-001
5.465632e+001	-2.863866e-001
5.508127e+001	-2.795190e-001
5.524507e+001	-2.825708e-001
5.508234e+001	-2.980249e-001
5.489786e+001	-3.143049e-001
5.495282e+001	-3.214905e-001
5.500776e+001	-3.286770e-001
5.547627e+001	-3.201549e-001
5.529180e+001	-3.364349e-001
5.567324e+001	-3.312199e-001
5.568464e+001	-3.400600e-001
5.674081e+001	-3.092171e-001
5.831936e+001	-2.585328e-001
5.828725e+001	-2.690255e-001
5.805925e+001	-2.869590e-001
5.822302e+001	-2.900117e-001
5.853916e+001	-2.872770e-001
5.850705e+001	-2.977696e-001
5.873613e+001	-2.983420e-001
5.909578e+001	-2.939547e-001
5.865012e+001	-3.201549e-001
5.863979e+001	-3.298208e-001
5.921710e+001	-3.171658e-001
5.907617e+001	-3.317923e-001
5.863049e+001	-3.579935e-001
5.864192e+001	-3.668326e-001
5.858805e+001	-3.781520e-001
5.881712e+001	-3.787244e-001
5.941621e+001	-3.652427e-001
5.947114e+001	-3.724291e-001
5.987435e+001	-3.663874e-001
6.049520e+001	-3.520789e-001
6.035427e+001	-3.667054e-001
6.001742e+001	-3.887727e-001
5.996355e+001	-4.000921e-001
6.014909e+001	-4.023180e-001
6.053053e+001	-3.971030e-001
6.041136e+001	-4.109027e-001
6.031393e+001	-4.238766e-001
6.010769e+001	-4.409833e-001
6.007559e+001	-4.514760e-001
6.054409e+001	-4.429540e-001
6.033785e+001	-4.600607e-001
6.052339e+001	-4.622866e-001
6.090481e+001	-4.570725e-001
6.111214e+001	-4.584708e-001
6.094940e+001	-4.739249e-001
6.122201e+001	-4.728438e-001
6.116814e+001	-4.841631e-001
6.122310e+001	-4.913487e-001
6.121275e+001	-5.010155e-001
6.137652e+001	-5.040682e-001
6.156206e+001	-5.062941e-001
6.148642e+001	-5.184402e-001
6.143254e+001	-5.297596e-001
6.150925e+001	-5.361194e-001
6.189069e+001	-5.309044e-001
6.211976e+001	-5.314768e-001
6.278415e+001	-5.155147e-001
6.296969e+001	-5.177407e-001
6.326406e+001	-5.158328e-001
6.316665e+001	-5.288057e-001
6.333043e+001	-5.318583e-001
6.347243e+001	-5.357378e-001
6.337503e+001	-5.487107e-001
6.351704e+001	-5.525901e-001
6.363729e+001	-5.572954e-001
6.369223e+001	-5.644819e-001
6.588023e+001	-4.906491e-001
6.743701e+001	-4.407916e-001
6.757902e+001	-4.446710e-001
6.804753e+001	-4.361490e-001
6.795010e+001	-4.491228e-001
6.822270e+001	-4.480417e-001
6.797293e+001	-4.668020e-001
6.822377e+001	-4.665476e-001
6.849638e+001	-4.654664e-001
6.850780e+001	-4.743055e-001
6.847570e+001	-4.847981e-001
6.863947e+001	-4.878508e-001
6.867264e+001	-4.958641e-001
6.844463e+001	-5.137976e-001
6.841253e+001	-5.242902e-001
6.848924e+001	-5.306500e-001
6.869654e+001	-5.320491e-001
6.855560e+001	-5.466755e-001
6.982944e+001	-5.075650e-001
7.378046e+001	-3.667680e-001
7.453191e+001	-3.474989e-001
7.476098e+001	-3.480713e-001
7.475062e+001	-3.577381e-001
7.508853e+001	-3.541766e-001
7.540466e+001	-3.514419e-001
7.539433e+001	-3.611078e-001
7.542750e+001	-3.691211e-001
7.552597e+001	-3.746540e-001
7.514562e+001	-3.983740e-001
7.528762e+001	-4.022534e-001
7.521199e+001	-4.143996e-001
7.559341e+001	-4.091855e-001
7.595308e+001	-4.047973e-001
7.624745e+001	-4.028894e-001
7.632418e+001	-4.092482e-001
7.624852e+001	-4.213953e-001
7.667349e+001	-4.145268e-001
7.648902e+001	-4.308068e-001
7.643515e+001	-4.421262e-001
7.640302e+001	-4.526197e-001
7.647974e+001	-4.589785e-001
7.673059e+001	-4.587241e-001
7.693789e+001	-4.601233e-001
7.688400e+001	-4.714436e-001
7.700426e+001	-4.761488e-001
7.668918e+001	-4.973895e-001
7.678766e+001	-5.029224e-001
7.686439e+001	-5.092812e-001
7.709346e+001	-5.098536e-001
7.751841e+001	-5.029860e-001
7.779102e+001	-5.019048e-001
7.812893e+001	-4.983434e-001
7.800975e+001	-5.121431e-001
7.806469e+001	-5.193296e-001
7.825023e+001	-5.215555e-001
7.819636e+001	-5.328749e-001
7.820778e+001	-5.417140e-001
7.821919e+001	-5.505540e-001
7.833943e+001	-5.552602e-001
7.839439e+001	-5.624458e-001
