    nm         	nN
8.145801e+001	-4.632442e+000
8.246528e+001	-4.597938e+000
8.252694e+001	-4.606189e+000
8.237292e+001	-4.624191e+000
8.225209e+001	-4.640692e+000
8.276167e+001	-4.628691e+000
8.342057e+001	-4.609939e+000
8.381402e+001	-4.603188e+000
8.425723e+001	-4.594188e+000
8.416958e+001	-4.609189e+000
8.360082e+001	-4.645943e+000
8.454174e+001	-4.614439e+000
8.458679e+001	-4.623441e+000
8.463186e+001	-4.632442e+000
8.482624e+001	-4.634692e+000
8.483813e+001	-4.645193e+000
8.541406e+001	-4.630191e+000
8.562503e+001	-4.631691e+000
8.553737e+001	-4.646693e+000
8.596400e+001	-4.638442e+000
8.612520e+001	-4.642192e+000
8.633616e+001	-4.643693e+000
8.621533e+001	-4.660194e+000
8.660878e+001	-4.653443e+000
8.693587e+001	-4.649693e+000
8.703071e+001	-4.656444e+000
8.757346e+001	-4.642942e+000
8.758535e+001	-4.653443e+000
8.754747e+001	-4.666195e+000
8.787456e+001	-4.662444e+000
8.791962e+001	-4.671445e+000
8.801446e+001	-4.678196e+000
8.867335e+001	-4.659444e+000
8.900044e+001	-4.655694e+000
8.927775e+001	-4.654193e+000
8.900762e+001	-4.677446e+000
8.931812e+001	-4.674445e+000
8.967839e+001	-4.669195e+000
8.965710e+001	-4.681196e+000
8.958603e+001	-4.695448e+000
8.939885e+001	-4.714949e+000
9.053883e+001	-4.674445e+000
9.094887e+001	-4.666945e+000
9.072850e+001	-4.687947e+000
9.097264e+001	-4.687947e+000
9.156518e+001	-4.672195e+000
9.210793e+001	-4.658694e+000
9.289953e+001	-4.633942e+000
9.417224e+001	-4.587437e+000
9.393528e+001	-4.609189e+000
9.419601e+001	-4.608439e+000
9.455628e+001	-4.603188e+000
9.475065e+001	-4.605439e+000
9.446392e+001	-4.629441e+000
9.515599e+001	-4.609189e+000
9.515128e+001	-4.620440e+000
9.527930e+001	-4.625691e+000
9.567275e+001	-4.618940e+000
9.590030e+001	-4.619690e+000
9.672509e+001	-4.593438e+000
9.675357e+001	-4.603188e+000
9.656637e+001	-4.622691e+000
9.707595e+001	-4.610689e+000
9.700489e+001	-4.624941e+000
9.761401e+001	-4.608439e+000
9.769225e+001	-4.615940e+000
9.753823e+001	-4.633942e+000
9.842938e+001	-4.604689e+000
9.855740e+001	-4.609939e+000
9.875177e+001	-4.612189e+000
9.886319e+001	-4.618190e+000
9.922346e+001	-4.612939e+000
9.943443e+001	-4.614439e+000
1.003587e+002	-4.583687e+000
1.003209e+002	-4.596438e+000
9.998436e+001	-4.622691e+000
1.002617e+002	-4.621191e+000
1.005390e+002	-4.619690e+000
1.013472e+002	-4.594188e+000
1.024374e+002	-4.555934e+000
1.028309e+002	-4.549184e+000
1.031082e+002	-4.547684e+000
1.032030e+002	-4.554434e+000
1.032813e+002	-4.561935e+000
1.033761e+002	-4.568685e+000
1.036037e+002	-4.569435e+000
1.039142e+002	-4.566435e+000
1.038763e+002	-4.579186e+000
1.040209e+002	-4.583687e+000
1.042816e+002	-4.582937e+000
1.049903e+002	-4.561935e+000
1.051680e+002	-4.564935e+000
1.053956e+002	-4.565685e+000
1.055236e+002	-4.570936e+000
1.057678e+002	-4.570936e+000
1.061612e+002	-4.564185e+000
1.068865e+002	-4.542433e+000
1.068320e+002	-4.555934e+000
1.069102e+002	-4.563435e+000
1.071875e+002	-4.561935e+000
1.074980e+002	-4.558935e+000
1.074602e+002	-4.571686e+000
1.081191e+002	-4.552934e+000
1.081143e+002	-4.564185e+000
1.083751e+002	-4.563435e+000
1.084036e+002	-4.573186e+000
1.091620e+002	-4.549934e+000
1.093563e+002	-4.552184e+000
1.096834e+002	-4.548434e+000
1.096456e+002	-4.561185e+000
1.104538e+002	-4.535682e+000
1.106315e+002	-4.538682e+000
1.104112e+002	-4.559685e+000
1.104894e+002	-4.567185e+000
1.107833e+002	-4.564935e+000
1.111270e+002	-4.560435e+000
1.110394e+002	-4.575436e+000
1.111508e+002	-4.581437e+000
1.114613e+002	-4.578436e+000
1.124851e+002	-4.543183e+000
1.124804e+002	-4.554434e+000
1.126085e+002	-4.559685e+000
1.126535e+002	-4.568685e+000
1.132460e+002	-4.552934e+000
1.134072e+002	-4.556684e+000
1.132864e+002	-4.573186e+000
1.134808e+002	-4.575436e+000
1.143221e+002	-4.548434e+000
1.142843e+002	-4.561185e+000
1.149598e+002	-4.541683e+000
1.149716e+002	-4.552184e+000
1.152324e+002	-4.551434e+000
1.153438e+002	-4.557434e+000
1.157041e+002	-4.552184e+000
1.158155e+002	-4.558184e+000
1.162753e+002	-4.548434e+000
1.161876e+002	-4.563435e+000
1.166474e+002	-4.553684e+000
1.166759e+002	-4.563435e+000
1.171523e+002	-4.552934e+000
1.170647e+002	-4.567935e+000
1.173254e+002	-4.567185e+000
1.176027e+002	-4.565685e+000
1.184109e+002	-4.540182e+000
1.185887e+002	-4.543183e+000
1.182854e+002	-4.567935e+000
1.185959e+002	-4.564935e+000
1.185248e+002	-4.579186e+000
1.190012e+002	-4.568685e+000
1.196767e+002	-4.549184e+000
1.199374e+002	-4.548434e+000
1.203309e+002	-4.541683e+000
1.203594e+002	-4.551434e+000
1.201390e+002	-4.572436e+000
1.207647e+002	-4.555184e+000
1.210586e+002	-4.552934e+000
1.210041e+002	-4.566435e+000
1.212815e+002	-4.564935e+000
