    nm         	nN
9.703594e+001	-3.676089e-001
9.752913e+001	-3.563484e-001
9.795595e+001	-3.480893e-001
9.795124e+001	-3.593404e-001
9.804612e+001	-3.660892e-001
1.003982e+002	-2.707846e-001
1.044597e+002	-9.818917e-002
1.063968e+002	-2.164434e-002
1.080518e+002	4.214388e-002
1.077981e+002	1.963696e-002
1.083245e+002	3.239830e-002
1.086683e+002	3.690537e-002
1.091947e+002	4.966672e-002
1.090739e+002	3.316291e-002
1.095007e+002	4.142192e-002
1.101100e+002	5.793522e-002
1.102879e+002	5.493840e-002
1.106151e+002	5.869508e-002
1.108594e+002	5.869982e-002
1.104066e+002	2.718824e-002
1.106342e+002	2.644258e-002
1.113930e+002	4.970938e-002
1.114380e+002	4.070945e-002
1.111014e+002	1.445058e-002
1.117440e+002	3.246466e-002
1.123036e+002	4.672678e-002
1.125644e+002	4.748191e-002
1.126261e+002	3.923238e-002
1.130031e+002	4.524022e-002
1.135461e+002	5.875195e-002
1.137572e+002	5.725592e-002
1.134537e+002	3.249784e-002
1.139635e+002	4.450879e-002
1.144401e+002	5.501897e-002
1.144520e+002	4.451828e-002
1.140822e+002	1.675863e-002
1.146583e+002	3.177115e-002
1.148362e+002	2.877433e-002
1.156613e+002	5.504268e-002
1.158226e+002	5.129547e-002
1.156851e+002	3.404127e-002
1.158464e+002	3.029407e-002
1.165719e+002	5.206008e-002
1.159532e+002	1.304461e-002
1.164962e+002	2.655635e-002
1.171055e+002	4.306964e-002
1.171340e+002	3.331932e-002
1.173451e+002	3.182328e-002
1.174067e+002	2.357375e-002
1.175846e+002	2.057694e-002
1.182438e+002	3.934139e-002
1.183884e+002	3.484379e-002
1.182510e+002	1.758960e-002
1.190595e+002	4.310756e-002
1.197353e+002	6.262239e-002
1.197804e+002	5.362248e-002
1.198918e+002	4.762410e-002
1.200531e+002	4.387690e-002
1.199488e+002	2.812348e-002
1.202096e+002	2.887861e-002
1.209186e+002	4.989423e-002
1.214616e+002	6.340597e-002
1.215233e+002	5.515643e-002
1.215850e+002	4.690690e-002
1.218956e+002	4.991320e-002
1.220569e+002	4.616598e-002
1.221683e+002	4.016762e-002
1.228441e+002	5.968246e-002
1.229224e+002	5.218331e-002
1.232496e+002	5.594000e-002
1.235104e+002	5.669513e-002
1.237215e+002	5.519910e-002
1.234015e+002	2.969061e-002
1.237287e+002	3.344730e-002
1.242717e+002	4.695903e-002
