0	6.1141E8
-22558.21	6.00446E8
88167.76	5.94961E8
84655.55	5.8478E8
-14090.7	5.70684E8
-55696.25	5.58937E8
-21135.37	5.50321E8
-43694.93	5.39357E8
-66253.13	5.28393E8
-164999.4	5.14296E8
-206604.9	5.02549E8
-229163.1	4.91585E8
-270768.7	4.79838E8
-350467.6	4.66525E8
-334933.1	4.57127E8
-281326.3	4.49294E8
-246766.1	4.40678E8
-155088.1	4.3441E8
-196693.7	4.22663E8
-219251.9	4.11699E8
-241810.8	4.00735E8
-226297.2	3.91336E8
-210784.4	3.81937E8
-290461.7	3.68624E8
-332067.2	3.56877E8
-373673.5	3.4513E8
-339113.2	3.36514E8
-380718.1	3.24767E8
-403298.6	3.13802E8
-463929.2	3.01273E8
-334157.3	2.96571E8
-451950.2	2.81691E8
-417368.4	2.73076E8
-516114	2.5898E8
-405388.7	2.53495E8
-370806.9	2.4488E8
-374340.7	2.34698E8
-358827.1	2.25299E8
-419457.7	2.1277E8
-403944.9	2.03371E8
-274172.2	1.98669E8
-315777.8	1.86922E8
-243124.9	1.79872E8
-284729.8	1.68125E8
-364429.4	1.54812E8
-348915.8	1.45413E8
-333380.7	1.36015E8
-394033.6	1.23485E8
-340426.7	1.15652E8
-324913.2	1.06253E8
-385566.1	9.37223E7
-312911.9	8.66724E7
-430682.5	7.1794E7
-224745.5	7.02235E7
-361563.4	5.45621E7
-441262.4	4.12489E7
-311490.4	3.65471E7
-295955.2	2.7149E7
-242348.4	1.93161E7
-245882.2	9.13404E6
-97062.86	5.21528E6
51756.46	1.29652E6
314834.2	2.07496E6
349395.1	-6.54101E6
250670.5	-2.06363E7
304277.4	-2.84693E7
129366	-4.56967E7
430516.8	-4.33531E7
579334.8	-4.72718E7
480610.2	-6.13672E7
381865.3	-7.54634E7
473565.5	-8.17303E7
527172.4	-8.95633E7
561731.9	-9.81792E7
577245.5	-1.07578E8
859370.6	-1.06017E8
1.16052E6	-1.03673E8
1.04275E6	-1.18552E8
1.28678E6	-1.18556E8
1.16901E6	-1.33434E8
1.41304E6	-1.33439E8
1.4857E6	-1.40489E8
1.31078E6	-1.57716E8
1.6881E6	-1.52242E8
1.57033E6	-1.6712E8
1.39542E6	-1.84347E8
1.60138E6	-1.85917E8
1.90253E6	-1.83573E8
1.76571E6	-1.99235E8
1.81932E6	-2.07068E8
1.89197E6	-2.14118E8
2.0027E6	-2.19602E8
2.20865E6	-2.21172E8
2.28129E6	-2.28223E8
2.16351E6	-2.43101E8
2.19808E6	-2.51717E8
2.55636E6	-2.47025E8
2.47667E6	-2.60338E8
2.45411E6	-2.71302E8
2.39346E6	-2.83832E8
2.5042E6	-2.89316E8
2.46257E6	-3.01064E8
2.53523E6	-3.08114E8
2.41746E6	-3.22992E8
2.52818E6	-3.28477E8
2.52467E6	-3.38658E8
2.52114E6	-3.4884E8
2.46051E6	-3.6137E8
2.6474E6	-3.63723E8
2.68196E6	-3.72339E8
3.04025E6	-3.67647E8
3.56992E6	-3.55909E8
3.89011E6	-3.52782E8
3.82946E6	-3.65312E8
3.73074E6	-3.79407E8
3.82244E6	-3.85674E8
4.52348E6	-3.66891E8
6.65274E6	-2.89394E8
1.11052E7	-1.16391E8
1.23775E7	-7.41211E7
1.2831E7	-6.55143E7
1.29608E7	-7.0216E7
1.30525E7	-7.6483E7
1.3525E7	-6.7094E7
1.40166E7	-5.69211E7
1.39369E7	-7.02343E7
1.40667E7	-7.49361E7
1.46916E7	-5.92839E7
1.47833E7	-6.55508E7
1.45131E7	-8.66924E7
1.45858E7	-9.37423E7
1.47727E7	-9.60959E7
1.48644E7	-1.02363E8
1.50703E7	-1.03934E8
1.56571E7	-8.98464E7
1.56536E7	-1.00028E8
1.57643E7	-1.05512E8
1.61797E7	-9.84715E7
1.57763E7	-1.25092E8
1.60584E7	-1.23532E8
1.60359E7	-1.34496E8
1.59181E7	-1.49374E8
1.62193E7	-1.47031E8
1.61586E7	-1.59561E8
1.66883E7	-1.47823E8
1.64562E7	-1.67398E8
1.63956E7	-1.79929E8
1.65825E7	-1.82281E8
1.66932E7	-1.87766E8
1.67468E7	-1.95599E8
1.66671E7	-2.08912E8
1.6816E7	-2.12831E8
1.68696E7	-2.20664E8
1.69613E7	-2.26931E8
1.70149E7	-2.34764E8
1.69733E7	-2.46511E8
1.69888E7	-2.5591E8
1.71186E7	-2.60612E8
1.71912E7	-2.67662E8
1.69592E7	-2.87237E8
1.72413E7	-2.85676E8
1.71426E7	-2.99772E8
1.70819E7	-3.12302E8
1.71927E7	-3.17786E8
1.73415E7	-3.21705E8
1.74903E7	-3.25624E8
1.75248E7	-3.3424E8
1.77117E7	-3.36593E8
1.75749E7	-3.52255E8
1.7819E7	-3.52259E8
1.80439E7	-3.53047E8
1.83642E7	-3.49919E8
1.8551E7	-3.52273E8
1.84714E7	-3.65586E8
1.83345E7	-3.81247E8
1.85595E7	-3.82034E8
1.97366E7	-3.4368E8
2.06662E7	-3.15502E8
2.1272E7	-3.00633E8
2.11733E7	-3.14728E8
2.13983E7	-3.15516E8
2.13567E7	-3.27263E8
2.14103E7	-3.35096E8
2.16162E7	-3.36666E8
2.16127E7	-3.46848E8
2.16473E7	-3.55463E8
2.15105E7	-3.71125E8
2.1526E7	-3.80524E8
2.1751E7	-3.81311E8
2.17284E7	-3.92276E8
2.18011E7	-3.99326E8
2.16833E7	-4.14204E8
2.17179E7	-4.2282E8
2.19047E7	-4.25173E8
2.27772E7	-3.99344E8
2.3383E7	-3.84475E8
2.35318E7	-3.88393E8
2.36045E7	-3.95443E8
2.46293E7	-3.63351E8
2.55398E7	-3.35956E8
2.57077E7	-3.39092E8
2.57993E7	-3.4536E8
2.55673E7	-3.64936E8
2.64778E7	-3.37541E8
2.71979E7	-3.17973E8
2.78799E7	-2.99973E8
2.80478E7	-3.03109E8
2.81966E7	-3.07028E8
2.82312E7	-3.15644E8
